Gene stable ID,Gene name,Mouse gene name,Mouse gene stable ID,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Mouse Gene-order conservation score
ENSG00000289528,,,,,,
ENSG00000252338,RNU6-503P,Gm54812,ENSMUSG00002075801,ortholog_one2one,0,
ENSG00000288757,,,,,,
ENSG00000289328,,,,,,
ENSG00000239319,RN7SL854P,,,,,
ENSG00000231601,,,,,,
ENSG00000251767,RNU7-8P,,,,,
ENSG00000202263,RNA5SP22,,,,,
ENSG00000199318,RNA5SP52,,,,,
ENSG00000199666,SNORD3G,,,,,
ENSG00000237581,,,,,,
ENSG00000107929,LARP4B,Larp4b,ENSMUSG00000033499,ortholog_one2one,1,75
ENSG00000200601,RNA5SP50,,,,,
ENSG00000286059,,,,,,
ENSG00000242482,RN7SL392P,,,,,
ENSG00000233221,ARHGEF4-AS1,,,,,
ENSG00000212366,RNU6-1246P,,,,,
ENSG00000201620,RNA5SP51,,,,,
ENSG00000206817,Y_RNA,,,,,
ENSG00000284247,MIR2682,,,,,
ENSG00000200839,RNA5SP48,,,,,
ENSG00000264963,RN7SL440P,,,,,
ENSG00000264271,RN7SL488P,,,,,
ENSG00000239504,RN7SL583P,,,,,
ENSG00000281159,,Gm26413,ENSMUSG00002074894,ortholog_one2many,0,
ENSG00000281159,,Gm25820,ENSMUSG00002076937,ortholog_one2many,1,
ENSG00000284202,MIR137,Mir137,ENSMUSG00000065569,ortholog_one2one,1,
ENSG00000281516,,Gm25820,ENSMUSG00000105448,ortholog_one2many,1,
ENSG00000281516,,Gm26413,ENSMUSG00000105120,ortholog_one2many,0,
ENSG00000251720,RNU7-123P,,,,,
ENSG00000274321,,,,,,
ENSG00000198974,MIR30E,,,,,
ENSG00000212248,RNU6-750P,Gm54753,ENSMUSG00002076599,ortholog_one2many,0,
ENSG00000152102,FAM168B,Fam168b,ENSMUSG00000037503,ortholog_one2one,1,75
ENSG00000207962,MIR30C1,Mir30c-1,ENSMUSG00000065490,ortholog_one2one,1,
ENSG00000276884,,,,,,
ENSG00000207234,RNU6-125P,,,,,
ENSG00000202259,RNU6-1318P,Gm25797,ENSMUSG00000119240,ortholog_one2one,0,
ENSG00000212459,RNU6-695P,,,,,
ENSG00000278287,,,,,,
ENSG00000277565,,,,,,
ENSG00000263526,MIR378G,,,,,
ENSG00000211575,MIR760,,,,,
ENSG00000275823,,,,,,
ENSG00000277689,,,,,,
ENSG00000274199,,,,,,
ENSG00000202254,Y_RNA,,,,,
ENSG00000228343,,,,,,
ENSG00000244256,RN7SL130P,,,,,
ENSG00000201491,RNU4-75P,,,,,
ENSG00000279528,,,,,,
ENSG00000199831,RN7SKP291,,,,,
ENSG00000220125,MRPL32P1,,,,,
ENSG00000275455,MIR7852,,,,,
ENSG00000252162,RNU6-830P,Gm22971,ENSMUSG00000065239,ortholog_one2one,0,
ENSG00000272051,Y_RNA,,,,,
ENSG00000101940,WDR13,Wdr13,ENSMUSG00000031166,ortholog_one2one,1,100
ENSG00000283899,MIR761,Mir761,ENSMUSG00000076444,ortholog_one2one,1,
ENSG00000200800,RNU1-130P,Gm23735,ENSMUSG00000064485,ortholog_one2one,0,
ENSG00000207502,,Gm55498,ENSMUSG00002075203,ortholog_one2one,0,
ENSG00000252530,RNU6-965P,,,,,
ENSG00000242137,RPL11P5,,,,,
ENSG00000200536,,,,,,
ENSG00000211543,MIR320B1,,,,,
ENSG00000199394,RNU6-600P,Gm23792,ENSMUSG00000084506,ortholog_one2many,0,
ENSG00000252797,RN7SKP272,Gm54967,ENSMUSG00002075466,ortholog_one2one,0,
ENSG00000239617,RPL32P27,,,,,
ENSG00000212266,,,,,,
ENSG00000222209,RNA5SP56,,,,,
ENSG00000277141,Metazoa_SRP,,,,,
ENSG00000272822,,,,,,
ENSG00000215930,MIR942,,,,,
ENSG00000238761,,,,,,
ENSG00000206679,Y_RNA,,,,,
ENSG00000264419,MIR548AC,,,,,
ENSG00000222069,RN7SKP285,,,,,
ENSG00000199879,RNVU1-22,,,,,
ENSG00000139537,CCDC65,Ccdc65,ENSMUSG00000003354,ortholog_one2one,1,100
ENSG00000252005,RNU4ATAC8P,,,,,
ENSG00000252510,RNA5SP55,,,,,
ENSG00000252830,RNA5SP533,,,,,
ENSG00000239984,RN7SL420P,,,,,
ENSG00000283296,MIR4256,,,,,
ENSG00000252717,RNU6-352P,Gm55365,ENSMUSG00002076047,ortholog_one2many,0,
ENSG00000194297,RNU1-75P,Gm24291,ENSMUSG00000088258,ortholog_one2one,0,
ENSG00000277313,7SK,,,,,
ENSG00000207472,RNU6-41P,Gm26324,ENSMUSG00000119936,ortholog_one2many,0,
ENSG00000207472,RNU6-41P,Gm25173,ENSMUSG00000095003,ortholog_one2many,0,
ENSG00000206880,RNU6-1310P,,,,,
ENSG00000199849,RNU5F-6P,,,,,
ENSG00000237339,LINC01502,,,,,
ENSG00000252407,RNU7-183P,,,,,
ENSG00000212538,U3,,,,,
ENSG00000251813,RNU6-983P,Gm26022,ENSMUSG00000089288,ortholog_one2one,0,
ENSG00000245711,NADK2-AS1,,,,,
ENSG00000207108,Y_RNA,,,,,
ENSG00000201312,RNA5SP72,,,,,
ENSG00000204007,GLT6D1,Glt6d1,ENSMUSG00000036401,ortholog_one2one,1,100
ENSG00000202491,RNU6-716P,Gm25598,ENSMUSG00000119921,ortholog_one2one,0,
ENSG00000201596,Y_RNA,,,,,
ENSG00000276839,Metazoa_SRP,,,,,
ENSG00000207974,MIR557,,,,,
ENSG00000273629,U7,,,,,
ENSG00000201493,RNU1-141P,Gm24621,ENSMUSG00000064613,ortholog_one2one,0,
ENSG00000200139,RNU6-778P,Gm26454,ENSMUSG00001118661,ortholog_one2one,0,
ENSG00000283575,U6,Gm25448,ENSMUSG00000118956,ortholog_many2many,0,
ENSG00000283575,U6,Gm23721,ENSMUSG00000119501,ortholog_many2many,0,
ENSG00000283575,U6,Gm25258,ENSMUSG00000119228,ortholog_many2many,0,
ENSG00000145604,SKP2,Skp2,ENSMUSG00000054115,ortholog_one2one,1,100
ENSG00000238765,RNA5SP57,,,,,
ENSG00000253025,RNU2-12P,,,,,
ENSG00000201544,SNORA16B,Gm23454,ENSMUSG00000065266,ortholog_one2many,0,
ENSG00000201544,SNORA16B,Gm24896,ENSMUSG00000084690,ortholog_one2many,0,
ENSG00000202498,SNORD116,,,,,
ENSG00000221545,MIR1255B2,,,,,
ENSG00000252906,SCARNA3,,,,,
ENSG00000206692,Y_RNA,,,,,
ENSG00000202329,RNU6-609P,,,,,
ENSG00000236543,,Gm13539,ENSMUSG00000085484,ortholog_one2one,1,50
ENSG00000242794,RN7SL299P,,,,,
ENSG00000212144,U8,,,,,
ENSG00000283340,MIR3119-1,,,,,
ENSG00000252860,RNU6-570P,Gm25600,ENSMUSG00000088982,ortholog_one2one,0,
ENSG00000148386,LCN9,Lcn9,ENSMUSG00000023210,ortholog_one2one,0,100
ENSG00000230450,NEK2P4,,,,,
ENSG00000263390,MIR3119-2,,,,,
ENSG00000207181,SNORA14B,Gm26397,ENSMUSG00000065637,ortholog_one2many,1,
ENSG00000225448,,,,,,
ENSG00000264377,MIR4671,,,,,
ENSG00000207149,RNU6-465P,,,,,
ENSG00000236956,NF1P8,,,,,
ENSG00000284485,MIR205,Mir205,ENSMUSG00000065533,ortholog_one2one,1,
ENSG00000201638,RNY4P16,,,,,
ENSG00000275213,Metazoa_SRP,,,,,
ENSG00000239494,RN7SL333P,,,,,
ENSG00000252371,RNU6-725P,,,,,
ENSG00000253930,TNFRSF10A-AS1,,,,,
ENSG00000199442,Y_RNA,,,,,
ENSG00000243265,RPL23AP55,,,,,
ENSG00000200033,RNU6-403P,Gm23966,ENSMUSG00000119442,ortholog_one2one,0,
ENSG00000246582,TNFRSF10A-DT,,,,,
ENSG00000239690,RN7SL668P,,,,,
ENSG00000202184,RNU6-1283P,,,,,
ENSG00000241395,RN7SL344P,,,,,
ENSG00000127191,TRAF2,Traf2,ENSMUSG00000026942,ortholog_one2one,1,100
ENSG00000200982,Y_RNA,,,,,
ENSG00000222407,RNA5SP80,,,,,
ENSG00000265435,MIR3121,,,,,
ENSG00000200495,RNU6-1205P,,,,,
ENSG00000250714,,,,,,
ENSG00000202609,MIR488,Mir488,ENSMUSG00000070103,ortholog_one2one,1,
ENSG00000252553,RNA5SP73,,,,,
ENSG00000222240,RN7SKP156,,,,,
ENSG00000147457,CHMP7,Chmp7,ENSMUSG00000034190,ortholog_one2one,1,75
ENSG00000212187,,,,,,
ENSG00000253097,RNU2-19P,Gm24666,ENSMUSG00000089562,ortholog_one2many,0,
ENSG00000277315,,,,,,
ENSG00000200036,RNA5SP65,,,,,
ENSG00000201421,Y_RNA,,,,,
ENSG00000101323,HAO1,Hao1,ENSMUSG00000027261,ortholog_one2one,1,100
ENSG00000212610,U3,,,,,
ENSG00000201944,SNORA72,,,,,
ENSG00000260545,,,,,,
ENSG00000200327,RNA5SP62,,,,,
ENSG00000206905,Y_RNA,,,,,
ENSG00000077080,ACTL6B,Actl6b,ENSMUSG00000029712,ortholog_one2one,1,100
ENSG00000200972,RNU5A-8P,,,,,
ENSG00000260927,,,,,,
ENSG00000243051,RN7SL269P,,,,,
ENSG00000252011,,Gm55183,ENSMUSG00002076715,ortholog_one2many,0,
ENSG00000207326,Y_RNA,,,,,
ENSG00000134285,FKBP11,Fkbp11,ENSMUSG00000003355,ortholog_one2one,1,100
ENSG00000212205,Y_RNA,Gm24203,ENSMUSG00000064883,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm26456,ENSMUSG00000064765,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm55767,ENSMUSG00002075209,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm22199,ENSMUSG00000084609,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm26124,ENSMUSG00000065293,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm56322,ENSMUSG00002075391,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm54376,ENSMUSG00000119849,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm56480,ENSMUSG00002075205,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm24045,ENSMUSG00000065047,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm23921,ENSMUSG00000092999,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm54851,ENSMUSG00000119124,ortholog_many2many,0,
ENSG00000212205,Y_RNA,Gm26438,ENSMUSG00000064527,ortholog_many2many,0,
ENSG00000264358,MIR3122,,,,,
ENSG00000206640,Y_RNA,,,,,
ENSG00000212527,RNA5SP63,,,,,
ENSG00000070770,CSNK2A2,Csnk2a2,ENSMUSG00000046707,ortholog_one2one,1,100
ENSG00000252879,RN7SKP98,Gm56126,ENSMUSG00002074902,ortholog_one2many,0,
ENSG00000285819,,,,,,
ENSG00000252612,Y_RNA,,,,,
ENSG00000202264,RNA5SP77,,,,,
ENSG00000285609,5S_rRNA,,,,,
ENSG00000206762,RNU6-418P,Gm23369,ENSMUSG00000093147,ortholog_many2many,0,
ENSG00000206762,RNU6-418P,Gm25512,ENSMUSG00000065797,ortholog_many2many,0,
ENSG00000252084,RN7SKP12,Gm55534,ENSMUSG00002075962,ortholog_one2one,0,
ENSG00000200085,Y_RNA,,,,,
ENSG00000264500,MIR3124,,,,,
ENSG00000202025,RNU6-1240P,,,,,
ENSG00000225545,,,,,,
ENSG00000206990,Y_RNA,,,,,
ENSG00000230175,,,,,,
ENSG00000248796,MED15P8,,,,,
ENSG00000225272,RPL21P27,,,,,
ENSG00000273365,,,,,,
ENSG00000224358,TMCO1-AS1,,,,,
ENSG00000125827,TMX4,Tmx4,ENSMUSG00000034723,ortholog_one2one,1,100
ENSG00000230659,,,,,,
ENSG00000162545,CAMK2N1,Camk2n1,ENSMUSG00000046447,ortholog_one2one,1,100
ENSG00000226842,,,,,,
ENSG00000233825,EPC1-AS2,,,,,
ENSG00000272910,,,,,,
ENSG00000272660,,,,,,
ENSG00000212199,RNU6-127P,,,,,
ENSG00000229327,EPC1-AS1,,,,,
ENSG00000236516,KLF2P4,,,,,
ENSG00000090432,MUL1,Mul1,ENSMUSG00000041241,ortholog_one2one,1,100
ENSG00000200484,RNU6-1244P,,,,,
ENSG00000136522,MRPL47,Mrpl47,ENSMUSG00000037531,ortholog_one2one,1,100
ENSG00000231245,C1DP1,,,,,
ENSG00000008869,HEATR5B,Heatr5b,ENSMUSG00000039414,ortholog_one2one,1,100
ENSG00000165806,CASP7,Casp7,ENSMUSG00000025076,ortholog_one2one,1,100
ENSG00000215520,RPS4XP4,,,,,
ENSG00000183114,FAM43B,Fam43b,ENSMUSG00000078235,ortholog_one2one,1,100
ENSG00000229766,TMX4-AS1,,,,,
ENSG00000231725,VN1R110P,,,,,
ENSG00000286475,,,,,,
ENSG00000158825,CDA,Cda,ENSMUSG00000028755,ortholog_one2one,1,100
ENSG00000275314,,,,,,
ENSG00000235510,,,,,,
ENSG00000223723,TFDP1P2,,,,,
ENSG00000289708,,,,,,
ENSG00000172354,GNB2,Gnb2,ENSMUSG00000029713,ortholog_one2one,1,100
ENSG00000198173,FAM47C,,,,,
ENSG00000070031,SCT,Sct,ENSMUSG00000038580,ortholog_one2one,1,100
ENSG00000243048,FTHL18P,,,,,
ENSG00000214071,,,,,,
ENSG00000230170,HNRNPA1P28,,,,,
ENSG00000270625,NUDT19P6,,,,,
ENSG00000226262,PHKBP1,,,,,
ENSG00000225479,PLCB1-IT1,,,,,
ENSG00000201348,RNU105B,Gm25483,ENSMUSG00000119770,ortholog_one2many,0,
ENSG00000201348,RNU105B,Gm25804,ENSMUSG00000119542,ortholog_one2many,0,
ENSG00000069696,DRD4,Drd4,ENSMUSG00000025496,ortholog_one2one,1,100
ENSG00000101856,PGRMC1,Pgrmc1,ENSMUSG00000006373,ortholog_one2one,1,100
ENSG00000182621,PLCB1,Plcb1,ENSMUSG00000051177,ortholog_one2one,1,100
ENSG00000158828,PINK1,Pink1,ENSMUSG00000028756,ortholog_one2one,1,100
ENSG00000288675,PANO1,,,,,
ENSG00000132297,HHLA1,Hhla1,ENSMUSG00000072511,ortholog_one2one,1,100
ENSG00000254486,LINC02547,,,,,
ENSG00000254991,,,,,,
ENSG00000255400,LINC02989,,,,,
ENSG00000232434,AJM1,Ajm1,ENSMUSG00000029419,ortholog_one2one,1,100
ENSG00000197702,PARVA,Parva,ENSMUSG00000030770,ortholog_one2one,1,100
ENSG00000214992,AKAP17BP,,,,,
ENSG00000119335,SET,,,,,
ENSG00000230392,LINC03098,,,,,
ENSG00000226661,,,,,,
ENSG00000260867,,,,,,
ENSG00000227814,MRPS17P9,,,,,
ENSG00000240863,RN7SL645P,,,,,
ENSG00000284005,MIR6084,,,,,
ENSG00000117242,PINK1-AS,,,,,
ENSG00000077713,SLC25A43,Slc25a43,ENSMUSG00000037636,ortholog_one2one,1,100
ENSG00000103023,PRSS54,Prss54,ENSMUSG00000048400,ortholog_one2one,1,100
ENSG00000234473,ZNF101P2,,,,,
ENSG00000276598,MIR6893,,,,,
ENSG00000232600,TONSL-AS1,,,,,
ENSG00000238754,SCARNA18B,Gm25663,ENSMUSG00000088323,ortholog_one2one,1,
ENSG00000254578,,,,,,
ENSG00000167702,KIFC2,Kifc2,ENSMUSG00000004187,ortholog_one2one,1,100
ENSG00000134371,CDC73,Cdc73,ENSMUSG00000026361,ortholog_one2one,1,100
ENSG00000169884,WNT10B,Wnt10b,ENSMUSG00000022996,ortholog_one2one,1,100
ENSG00000237903,,,,,,
ENSG00000207175,RNU1-67P,,,,,
ENSG00000266420,RN7SL118P,,,,,
ENSG00000252147,RNY3P16,,,,,
ENSG00000005022,SLC25A5,Slc25a5,ENSMUSG00000016319,ortholog_one2one,1,100
ENSG00000171496,OR1L8,,,,,
ENSG00000157657,ZNF618,Zfp618,ENSMUSG00000028358,ortholog_one2one,1,100
ENSG00000239096,,,,,,
ENSG00000178772,CPN2,Cpn2,ENSMUSG00000023176,ortholog_one2one,1,100
ENSG00000077721,UBE2A,Ube2a,ENSMUSG00000016308,ortholog_one2one,1,100
ENSG00000179958,DCTPP1,Dctpp1,ENSMUSG00000042462,ortholog_one2one,1,100
ENSG00000172061,LRRC15,Lrrc15,ENSMUSG00000052316,ortholog_one2one,1,100
ENSG00000271483,,,,,,
ENSG00000252053,RNU6-1101P,Gm55831,ENSMUSG00002074982,ortholog_one2many,0,
ENSG00000232873,RPL23AP93,,,,,
ENSG00000200303,RNU6-940P,Gm26271,ENSMUSG00000119797,ortholog_one2many,0,
ENSG00000200303,RNU6-940P,Gm25619,ENSMUSG00000119360,ortholog_one2many,0,
ENSG00000272707,,,,,,
ENSG00000181418,DDN,Ddn,ENSMUSG00000059213,ortholog_one2one,1,100
ENSG00000041802,LSG1,Lsg1,ENSMUSG00000022538,ortholog_one2one,1,100
ENSG00000254847,,,,,,
ENSG00000258283,,,,,,
ENSG00000254663,OR4A11P,,,,,
ENSG00000167550,RHEBL1,Rhebl1,ENSMUSG00000023755,ortholog_one2one,1,100
ENSG00000254723,OR4A12P,,,,,
ENSG00000224891,ARL14EPP1,,,,,
ENSG00000254891,OR4A9P,,,,,
ENSG00000233159,RPL31P16,,,,,
ENSG00000255077,OR4X7P,,,,,
ENSG00000255493,OR4A10P,,,,,
ENSG00000261181,PLA2G10FP,,,,,
ENSG00000218739,CEBPZOS,Cebpzos,ENSMUSG00000062691,ortholog_one2one,1,100
ENSG00000261362,,,,,,
ENSG00000255196,OR4A17P,,,,,
ENSG00000181950,OR4A13P,,,,,
ENSG00000103222,ABCC1,Abcc1,ENSMUSG00000023088,ortholog_one2one,1,50
ENSG00000255294,OR4A50P,,,,,
ENSG00000241008,RPL7AP55,,,,,
ENSG00000221680,MIR1278,,,,,
ENSG00000162630,B3GALT2,B3galt2,ENSMUSG00000033849,ortholog_one2one,1,100
ENSG00000170688,OR5E1P,,,,,
ENSG00000160973,FOXH1,Foxh1,ENSMUSG00000033837,ortholog_one2one,1,100
ENSG00000252769,RNU6-943P,,,,,
ENSG00000106714,CNTNAP3,Cntnap3,ENSMUSG00000033063,ortholog_one2many,1,25
ENSG00000198674,OR10G6,Or10g6,ENSMUSG00000046678,ortholog_one2one,1,50
ENSG00000226461,OR10G5P,,,,,
ENSG00000264813,,,,,,
ENSG00000236981,OR10G9,Or10g9b,ENSMUSG00000060254,ortholog_many2many,1,100
ENSG00000236981,OR10G9,Or10g7,ENSMUSG00000044292,ortholog_many2many,0,0
ENSG00000236981,OR10G9,Or10g9,ENSMUSG00000059473,ortholog_many2many,1,100
ENSG00000276735,Metazoa_SRP,,,,,
ENSG00000232077,LINC01031,,,,,
ENSG00000213182,OR10D5P,,,,,
ENSG00000274154,,,,,,
ENSG00000251647,,,,,,
ENSG00000277672,,,,,,
ENSG00000208009,MIR130A,Mir130a,ENSMUSG00000065484,ortholog_one2one,1,
ENSG00000163312,HELQ,Helq,ENSMUSG00000035266,ortholog_one2one,1,100
ENSG00000139549,DHH,Dhh,ENSMUSG00000023000,ortholog_one2one,1,100
ENSG00000229639,LINC01758,,,,,
ENSG00000162222,TTC9C,Ttc9c,ENSMUSG00000071660,ortholog_one2one,1,100
ENSG00000287453,,,,,,
ENSG00000270615,SGO1P1,,,,,
ENSG00000287283,,,,,,
ENSG00000160972,PPP1R16A,Ppp1r16a,ENSMUSG00000033819,ortholog_one2one,1,100
ENSG00000240692,RN7SL538P,Gm22876,ENSMUSG00000093191,ortholog_one2many,0,
ENSG00000237919,LRRC7-AS1,,,,,
ENSG00000224353,ACE3P,,,,,
ENSG00000066557,LRRC40,Lrrc40,ENSMUSG00000063052,ortholog_one2one,1,100
ENSG00000257346,,,,,,
ENSG00000270587,FAM136DP,,,,,
ENSG00000115816,CEBPZ,Cebpz,ENSMUSG00000024081,ortholog_one2one,1,100
ENSG00000123416,TUBA1B,Tuba1b,ENSMUSG00000023004,ortholog_one2one,1,100
ENSG00000198909,MAP3K3,Map3k3,ENSMUSG00000020700,ortholog_one2one,1,75
ENSG00000234393,,,,,,
ENSG00000283656,MIR4483,,,,,
ENSG00000212589,,Gm24556,ENSMUSG00000077735,ortholog_many2many,0,
ENSG00000212589,,Gm26013,ENSMUSG00000077592,ortholog_many2many,0,
ENSG00000212589,,Gm25417,ENSMUSG00000077400,ortholog_many2many,0,
ENSG00000212589,,Gm23139,ENSMUSG00000118903,ortholog_many2many,0,
ENSG00000212589,,Gm24838,ENSMUSG00000089309,ortholog_many2many,0,
ENSG00000212589,,Gm22322,ENSMUSG00000087776,ortholog_many2many,0,
ENSG00000212589,,Gm24548,ENSMUSG00000089275,ortholog_many2many,0,
ENSG00000212589,,Gm26422,ENSMUSG00000119486,ortholog_many2many,0,
ENSG00000212589,,Gm23036,ENSMUSG00000088510,ortholog_many2many,0,
ENSG00000212589,,Gm24286,ENSMUSG00000088257,ortholog_many2many,0,
ENSG00000212589,,Gm25422,ENSMUSG00000077407,ortholog_many2many,0,
ENSG00000212589,,Gm23498,ENSMUSG00000088362,ortholog_many2many,0,
ENSG00000212589,,Gm25345,ENSMUSG00000077693,ortholog_many2many,0,
ENSG00000212589,,Gm24554,ENSMUSG00000089279,ortholog_many2many,0,
ENSG00000212589,,Gm23010,ENSMUSG00000077339,ortholog_many2many,0,
ENSG00000212589,,Gm22546,ENSMUSG00000077539,ortholog_many2many,0,
ENSG00000212589,,Gm24982,ENSMUSG00000118946,ortholog_many2many,0,
ENSG00000212589,,Gm22521,ENSMUSG00000088897,ortholog_many2many,0,
ENSG00000212589,,Gm26352,ENSMUSG00000088848,ortholog_many2many,0,
ENSG00000212589,,Gm24337,ENSMUSG00000077392,ortholog_many2many,0,
ENSG00000212589,,Gm22499,ENSMUSG00000077689,ortholog_many2many,0,
ENSG00000212589,,Gm23043,ENSMUSG00000088515,ortholog_many2many,0,
ENSG00000212589,,Gm26288,ENSMUSG00000119548,ortholog_many2many,0,
ENSG00000212589,,Gm22539,ENSMUSG00000088792,ortholog_many2many,0,
ENSG00000212589,,Gm26005,ENSMUSG00000089427,ortholog_many2many,0,
ENSG00000212589,,Gm22900,ENSMUSG00000119192,ortholog_many2many,0,
ENSG00000212589,,Gm24578,ENSMUSG00000077158,ortholog_many2many,0,
ENSG00000185112,FAM43A,Fam43a,ENSMUSG00000046546,ortholog_one2one,1,100
ENSG00000185670,ZBTB3,Zbtb3,ENSMUSG00000071661,ortholog_one2one,1,100
ENSG00000198924,DCLRE1A,Dclre1a,ENSMUSG00000025077,ortholog_one2one,1,100
ENSG00000280189,,,,,,
ENSG00000134107,BHLHE40,Bhlhe40,ENSMUSG00000030103,ortholog_one2one,1,100
ENSG00000166152,C16orf78,4933402J07Rik,ENSMUSG00000069971,ortholog_one2one,0,100
ENSG00000100852,ARHGAP5,Arhgap5,ENSMUSG00000035133,ortholog_one2one,1,100
ENSG00000168002,POLR2G,Polr2g,ENSMUSG00000071662,ortholog_one2one,1,100
ENSG00000244389,RN7SL242P,,,,,
ENSG00000228988,,,,,,
ENSG00000118454,ANKRD13C,Ankrd13c,ENSMUSG00000039988,ortholog_one2one,1,100
ENSG00000263110,,,,,,
ENSG00000261623,LINC02179,,,,,
ENSG00000102935,ZNF423,Zfp423,ENSMUSG00000045333,ortholog_one2one,1,100
ENSG00000226088,LINC03102,,,,,
ENSG00000116761,CTH,Cth,ENSMUSG00000028179,ortholog_one2one,1,100
ENSG00000230182,RNF10P1,,,,,
ENSG00000272054,,,,,,
ENSG00000163319,MRPS18C,Mrps18c,ENSMUSG00000016833,ortholog_one2one,1,100
ENSG00000224082,UBTFL8,,,,,
ENSG00000287857,,,,,,
ENSG00000003509,NDUFAF7,Ndufaf7,ENSMUSG00000024082,ortholog_one2one,1,100
ENSG00000148735,PLEKHS1,Plekhs1,ENSMUSG00000035818,ortholog_one2one,1,100
ENSG00000200309,Y_RNA,,,,,
ENSG00000274017,Metazoa_SRP,,,,,
ENSG00000134287,ARF3,Arf3,ENSMUSG00000051853,ortholog_one2one,1,100
ENSG00000207283,Y_RNA,,,,,
ENSG00000237566,CD24P5,,,,,
ENSG00000134108,ARL8B,Arl8b,ENSMUSG00000030105,ortholog_one2one,1,100
ENSG00000104938,CLEC4M,Cd209f,ENSMUSG00000051906,ortholog_many2many,0,0
ENSG00000104938,CLEC4M,Cd209g,ENSMUSG00000079168,ortholog_many2many,0,100
ENSG00000267811,,,,,,
ENSG00000162227,TAF6L,Taf6l,ENSMUSG00000003680,ortholog_one2one,1,75
ENSG00000165795,NDRG2,Ndrg2,ENSMUSG00000004558,ortholog_one2one,1,100
ENSG00000278636,Metazoa_SRP,Gm56405,ENSMUSG00002076252,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm56028,ENSMUSG00002076051,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm54720,ENSMUSG00002076384,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm27956,ENSMUSG00000093345,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm56145,ENSMUSG00002075925,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm55425,ENSMUSG00002075175,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm56242,ENSMUSG00002076025,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm25574,ENSMUSG00000092986,ortholog_many2many,0,
ENSG00000278636,Metazoa_SRP,Gm55459,ENSMUSG00002076654,ortholog_many2many,0,
ENSG00000271992,,,,,,
ENSG00000163322,ABRAXAS1,Abraxas1,ENSMUSG00000035234,ortholog_one2one,1,100
ENSG00000233020,CHORDC1P5,,,,,
ENSG00000237033,CASP3P1,,,,,
ENSG00000148204,CRB2,Crb2,ENSMUSG00000035403,ortholog_one2one,1,75
ENSG00000226208,,,,,,
ENSG00000255182,,,,,,
ENSG00000007968,E2F2,E2f2,ENSMUSG00000018983,ortholog_one2one,1,100
ENSG00000233912,,,,,,
ENSG00000268509,,,,,,
ENSG00000260089,ADAM3B,,,,,
ENSG00000167701,GPT,Gpt,ENSMUSG00000022546,ortholog_one2one,1,100
ENSG00000260024,MRPS21P7,,,,,
ENSG00000280131,,,,,,
ENSG00000134109,EDEM1,Edem1,ENSMUSG00000030104,ortholog_one2one,1,100
ENSG00000259978,MRPS21P8,,,,,
ENSG00000275155,,,,,,
ENSG00000279842,,,,,,
ENSG00000261751,,,,,,
ENSG00000235052,,,,,,
ENSG00000244551,RPL34P29,,,,,
ENSG00000117318,ID3,Id3,ENSMUSG00000007872,ortholog_one2one,1,100
ENSG00000283365,NCOA5LP,,,,,
ENSG00000252186,RNU6-781P,,,,,
ENSG00000270068,,,,,,
ENSG00000285802,,,,,,
ENSG00000229239,EEF1A1P48,,,,,
ENSG00000121281,ADCY7,Adcy7,ENSMUSG00000031659,ortholog_one2one,1,100
ENSG00000168569,TMEM223,Tmem223,ENSMUSG00000117924,ortholog_one2one,1,100
ENSG00000142676,RPL11,Rpl11,ENSMUSG00000059291,ortholog_one2one,1,100
ENSG00000018610,STEEP1,Steep1,ENSMUSG00000006423,ortholog_one2one,1,100
ENSG00000111652,COPS7A,Cops7a,ENSMUSG00000030127,ortholog_one2one,1,100
ENSG00000207991,MIR601,,,,,
ENSG00000269176,,,,,,
ENSG00000274932,MIR7150,,,,,
ENSG00000237336,,,,,,
ENSG00000185475,TMEM179B,Tmem179b,ENSMUSG00000118346,ortholog_one2one,1,100
ENSG00000230826,,,,,,
ENSG00000229115,,,,,,
ENSG00000234881,PIGFP2,,,,,
ENSG00000172336,POP7,Pop7,ENSMUSG00000029715,ortholog_one2one,1,100
ENSG00000011304,PTBP1,Ptbp1,ENSMUSG00000006498,ortholog_one2one,1,100
