Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSMUSG00000012126,Ubxn11,UBXN11,ENSG00000158062,ortholog_one2one,1,100
ENSMUSG00002075977,Gm55412,,,,,
ENSMUSG00000083760,Gm14524,,,,,
ENSMUSG00000081135,Gm14800,,,,,
ENSMUSG00000083307,AA414768,,,,,
ENSMUSG00000083751,Gm14534,,,,,
ENSMUSG00000111291,Gm48604,,,,,
ENSMUSG00000034457,Eda2r,EDA2R,ENSG00000131080,ortholog_one2one,1,100
ENSMUSG00000116960,Gm49679,,,,,
ENSMUSG00000022537,Tmem44,TMEM44,ENSG00000145014,ortholog_one2one,1,100
ENSMUSG00000025235,Bbs4,BBS4,ENSG00000140463,ortholog_one2one,1,50
ENSMUSG00000027803,Wwtr1,WWTR1,ENSG00000018408,ortholog_one2one,1,100
ENSMUSG00000099664,Gm28511,,,,,
ENSMUSG00000099812,Gm28515,,,,,
ENSMUSG00000041264,Uspl1,USPL1,ENSG00000132952,ortholog_one2one,1,100
ENSMUSG00000109696,Gm36670,,,,,
ENSMUSG00000110274,Gm36843,,,,,
ENSMUSG00000101613,Gm28516,,,,,
ENSMUSG00000014771,Pdcd2,PDCD2,ENSG00000071994,ortholog_one2one,1,50
ENSMUSG00000065636,Gm24254,,,,,
ENSMUSG00000110380,Gm45332,,,,,
ENSMUSG00000110198,Gm45335,,,,,
ENSMUSG00000110134,Gm45334,,,,,
ENSMUSG00000095651,Gm21817,,,,,
ENSMUSG00000031737,Irx5,IRX5,ENSG00000176842,ortholog_one2one,1,100
ENSMUSG00000086607,4930511M06Rik,,,,,
ENSMUSG00000113631,Gm48745,,,,,
ENSMUSG00000021675,F2rl2,F2RL2,ENSG00000164220,ortholog_one2one,1,100
ENSMUSG00000117864,Gm19500,,,,,
ENSMUSG00000110290,Gm45336,,,,,
ENSMUSG00000031738,Irx6,IRX6,ENSG00000159387,ortholog_one2one,1,100
ENSMUSG00000118445,Gm50469,,,,,
ENSMUSG00000116949,Gm7177,,,,,
ENSMUSG00000069372,Ctxn3,CTXN3,ENSG00000205279,ortholog_one2one,1,100
ENSMUSG00000118436,Gm32880,,,,,
ENSMUSG00000117540,Gm9360,,,,,
ENSMUSG00000065866,Gm24032,,,,,
ENSMUSG00000117587,Gm50099,,,,,
ENSMUSG00000083538,Gm16016,,,,,
ENSMUSG00000097339,Gm26671,,,,,
ENSMUSG00000117539,Gm4710,,,,,
ENSMUSG00000021302,Ggps1,GGPS1,ENSG00000152904,ortholog_one2one,1,75
ENSMUSG00000085800,1700066O22Rik,,,,,
ENSMUSG00000084786,Ubl5,,,,,
ENSMUSG00000077299,Gm24126,,,,,
ENSMUSG00000065293,Gm26124,Y_RNA,ENSG00000212205,ortholog_many2many,0,
ENSMUSG00000065293,Gm26124,Y_RNA,ENSG00000252534,ortholog_many2many,0,
ENSMUSG00000065293,Gm26124,Y_RNA,ENSG00000201297,ortholog_many2many,0,
ENSMUSG00000081923,Gm9062,,,,,
ENSMUSG00000066958,Gm16391,,,,,
ENSMUSG00000083972,Gm14802,,,,,
ENSMUSG00000046532,Ar,AR,ENSG00000169083,ortholog_one2one,1,100
ENSMUSG00000117598,Gm50028,,,,,
ENSMUSG00000117498,Gm18366,,,,,
ENSMUSG00000098401,Mir6377,,,,,
ENSMUSG00000104965,Gm43437,,,,,
ENSMUSG00000117388,Gm6496,,,,,
ENSMUSG00000036513,Commd2,COMMD2,ENSG00000114744,ortholog_one2one,1,100
ENSMUSG00000117578,Rpsa-ps8,,,,,
ENSMUSG00000091058,Gm17538,,,,,
ENSMUSG00000058925,Ccdc192,CCDC192,ENSG00000230561,ortholog_one2one,1,100
ENSMUSG00000117553,Gm4711,,,,,
ENSMUSG00000117352,Gm50029,,,,,
ENSMUSG00000117493,Gm50030,,,,,
ENSMUSG00000037064,Gm5229,,,,,
ENSMUSG00000112441,Gm48898,,,,,
ENSMUSG00000110023,Gm45505,,,,,
ENSMUSG00000117612,Gm50031,,,,,
ENSMUSG00000078967,Gapdh-ps16,,,,,
ENSMUSG00000117648,Gm32282,,,,,
ENSMUSG00000082933,Gm14811,,,,,
ENSMUSG00000037660,Gdf7,GDF7,ENSG00000143869,ortholog_one2one,1,100
ENSMUSG00000031740,Mmp2,MMP2,ENSG00000087245,ortholog_one2one,1,100
ENSMUSG00000081397,Gm14815,,,,,
ENSMUSG00000083603,Gm14810,,,,,
ENSMUSG00000023930,Crisp2,CRISP2,ENSG00000124490,ortholog_one2one,1,25
ENSMUSG00000031010,Usp9x,USP9X,ENSG00000124486,ortholog_one2one,1,100
ENSMUSG00000020605,Hs1bp3,HS1BP3,ENSG00000118960,ortholog_one2one,1,100
ENSMUSG00000105389,BB187690,,,,,
ENSMUSG00000074591,Ankub1,ANKUB1,ENSG00000206199,ortholog_one2one,1,100
ENSMUSG00000118322,2210409D07Rik,,,,,
ENSMUSG00000088776,Gm26038,RNU6-483P,ENSG00000206815,ortholog_one2many,0,
ENSMUSG00000088776,Gm26038,RNU6-67P,ENSG00000222791,ortholog_one2many,0,
ENSMUSG00002074848,Gm54373,,,,,
ENSMUSG00000118391,Gm19519,,,,,
ENSMUSG00000024597,Slc12a2,SLC12A2,ENSG00000064651,ortholog_one2one,1,100
ENSMUSG00000051111,Sv2c,SV2C,ENSG00000122012,ortholog_one2one,1,75
ENSMUSG00000111889,Gm48071,,,,,
ENSMUSG00000112452,Gm48075,,,,,
ENSMUSG00000112664,Gm48076,,,,,
ENSMUSG00000106635,Gm43098,,,,,
ENSMUSG00000054364,Rhob,RHOB,ENSG00000143878,ortholog_one2one,1,100
ENSMUSG00000104623,Gm6394,,,,,
ENSMUSG00000033192,Lpcat2,LPCAT2,ENSG00000087253,ortholog_one2one,1,100
ENSMUSG00000112276,5033421B08Rik,,,,,
ENSMUSG00000019102,Aldh3a1,ALDH3A1,ENSG00000108602,ortholog_one2one,1,50
ENSMUSG00000020600,Slc7a15,,,,,
ENSMUSG00000068823,Csde1,CSDE1,ENSG00000009307,ortholog_one2one,1,100
ENSMUSG00000074418,Pira2-ps2,,,,,
ENSMUSG00000080917,Pira2-ps1,,,,,
ENSMUSG00000044362,Ccdc89,CCDC89,ENSG00000179071,ortholog_one2one,1,100
ENSMUSG00000051451,Crebzf,CREBZF,ENSG00000137504,ortholog_one2one,1,100
ENSMUSG00000028843,Sh3bgrl3,SH3BGRL3,ENSG00000142669,ortholog_one2one,1,100
ENSMUSG00000022538,Lsg1,LSG1,ENSG00000041802,ortholog_one2one,1,100
ENSMUSG00000032410,Xrn1,XRN1,ENSG00000114127,ortholog_one2one,1,100
ENSMUSG00000066637,Ttc32,TTC32,ENSG00000183891,ortholog_one2one,1,100
ENSMUSG00000024366,Gfra3,GFRA3,ENSG00000146013,ortholog_one2one,1,100
ENSMUSG00000024235,Map3k8,MAP3K8,ENSG00000107968,ortholog_one2one,1,75
ENSMUSG00000113913,Gm46323,,,,,
ENSMUSG00000060647,Gm7099,,,,,
ENSMUSG00000111989,Gm18696,,,,,
ENSMUSG00000114000,Gm48762,,,,,
ENSMUSG00000112496,Gm48764,,,,,
ENSMUSG00000008575,Nfib,NFIB,ENSG00000147862,ortholog_one2one,1,100
ENSMUSG00000099360,1700022H16Rik,,,,,
ENSMUSG00000030615,Tmem126a,TMEM126A,ENSG00000171202,ortholog_one2one,1,100
ENSMUSG00000048387,Osr1,OSR1,ENSG00000143867,ortholog_one2one,1,100
ENSMUSG00000100475,Gm29543,,,,,
ENSMUSG00002074858,Gm55426,,,,,
ENSMUSG00000113743,Gm8712,,,,,
ENSMUSG00000051977,Prdm9,PRDM7,ENSG00000126856,ortholog_one2one,0,0
ENSMUSG00000020428,Gabra6,GABRA6,ENSG00000145863,ortholog_one2one,1,100
ENSMUSG00000021546,Hnrnpk,HNRNPK,ENSG00000165119,ortholog_one2one,1,100
ENSMUSG00000077259,Gm23979,,,,,
ENSMUSG00000112043,Gm48774,,,,,
ENSMUSG00000112787,Gm48790,,,,,
ENSMUSG00000088337,Gm22845,RNU6-242P,ENSG00000207087,ortholog_one2one,0,
ENSMUSG00000111942,Gm5182,,,,,
ENSMUSG00000111925,Gm48791,,,,,
ENSMUSG00000112783,Gm48792,,,,,
ENSMUSG00000111917,Gm48793,,,,,
ENSMUSG00000112377,Gm48794,,,,,
ENSMUSG00000020622,Nt5c1b,NT5C1B,ENSG00000185013,ortholog_one2one,1,100
ENSMUSG00000024486,Hbegf,HBEGF,ENSG00000113070,ortholog_one2one,1,100
ENSMUSG00000109216,Gm44907,,,,,
ENSMUSG00000030614,Tmem126b,TMEM126B,ENSG00000171204,ortholog_one2one,1,100
ENSMUSG00000091283,Gm17234,,,,,
ENSMUSG00000054770,Kctd18,KCTD18,ENSG00000155729,ortholog_one2one,1,100
ENSMUSG00000120394,Gm56497,,,,,
ENSMUSG00000118296,Gm19100,,,,,
ENSMUSG00000024427,Spry4,SPRY4,ENSG00000187678,ortholog_one2one,1,100
ENSMUSG00000078144,Capns2,CAPNS2,ENSG00000256812,ortholog_one2one,1,100
ENSMUSG00002076561,Gm55543,,,,,
ENSMUSG00000055368,Slc6a2,SLC6A2,ENSG00000103546,ortholog_one2one,1,100
ENSMUSG00000030802,Bckdk,BCKDK,ENSG00000103507,ortholog_one2one,1,100
ENSMUSG00002075777,Gm54690,,,,,
ENSMUSG00002076038,Gm54691,,,,,
ENSMUSG00000118257,9630014M24Rik,,,,,
ENSMUSG00000118193,Arhgap26,,,,,
ENSMUSG00000099488,Gm19774,,,,,
ENSMUSG00000094574,Gm15027,,,,,
ENSMUSG00000083766,Gm15335,,,,,
ENSMUSG00000081773,Gm8302,,,,,
ENSMUSG00000094259,Gm14536,,,,,
ENSMUSG00000084349,Rpl3-ps1,,,,,
ENSMUSG00000036585,Fgf1,FGF1,ENSG00000113578,ortholog_one2one,1,100
ENSMUSG00002076396,Gm55418,,,,,
ENSMUSG00000083364,Llph-ps2,,,,,
ENSMUSG00000100714,2010308F09Rik,,,,,
ENSMUSG00000046546,Fam43a,FAM43A,ENSG00000185112,ortholog_one2one,1,100
ENSMUSG00000082090,Gm16481,,,,,
ENSMUSG00000000787,Ddx3x,DDX3X,ENSG00000215301,ortholog_one2many,1,100
ENSMUSG00000116570,Gm49754,,,,,
ENSMUSG00000119500,Gm26295,,,,,
ENSMUSG00000116546,Gm49755,,,,,
ENSMUSG00000116951,Gm49756,,,,,
ENSMUSG00000116950,Gm18564,,,,,
ENSMUSG00000095920,Gm6686,,,,,
ENSMUSG00000116737,Gm49757,,,,,
ENSMUSG00000088782,Gm25375,,,,,
ENSMUSG00000116940,Gm7450,,,,,
ENSMUSG00000047434,Xxylt1,XXYLT1,ENSG00000173950,ortholog_one2one,1,100
ENSMUSG00000116550,Gm3507,,,,,
ENSMUSG00000072872,Rybp,RYBP,ENSG00000163602,ortholog_one2one,1,100
ENSMUSG00000116924,4933401D09Rik,,,,,
ENSMUSG00000024074,Crim1,CRIM1,ENSG00000150938,ortholog_one2one,1,100
ENSMUSG00000026039,Sgo2a,SGO2,ENSG00000163535,ortholog_one2many,0,100
ENSMUSG00000033027,Klrc3,KLRC1,ENSG00000134545,ortholog_many2many,0,100
ENSMUSG00000087605,Gm15742,,,,,
ENSMUSG00000049076,Acap2,ACAP2,ENSG00000114331,ortholog_one2one,1,100
ENSMUSG00000117994,Gm5820,,,,,
ENSMUSG00000036452,Arhgap26,ARHGAP26,ENSG00000145819,ortholog_one2one,1,100
ENSMUSG00000040782,Cop1,COP1,ENSG00000143207,ortholog_one2one,1,100
ENSMUSG00000107461,Gm44045,,,,,
ENSMUSG00000107690,Gm44044,,,,,
ENSMUSG00000004040,Stat3,STAT3,ENSG00000168610,ortholog_one2one,1,100
ENSMUSG00000087929,Gm23234,,,,,
ENSMUSG00000107663,Gm44107,,,,,
ENSMUSG00002076548,Gm55385,,,,,
ENSMUSG00000029695,Aass,AASS,ENSG00000008311,ortholog_one2one,1,100
ENSMUSG00000031214,Ophn1,OPHN1,ENSG00000079482,ortholog_one2one,1,100
ENSMUSG00000109651,Gm45463,,,,,
ENSMUSG00000071047,Ces1a,,,,,
ENSMUSG00000054083,Capn12,CAPN12,ENSG00000182472,ortholog_one2one,1,100
ENSMUSG00002075030,Gm55541,,,,,
ENSMUSG00000023921,Mmut,MMUT,ENSG00000146085,ortholog_one2one,1,100
ENSMUSG00000087703,Gm15650,,,,,
ENSMUSG00002074933,Gm55532,,,,,
ENSMUSG00000092674,Gm24105,,,,,
ENSMUSG00000060063,Alox5ap,ALOX5AP,ENSG00000132965,ortholog_one2one,1,100
ENSMUSG00000078964,Ces1b,CES1,ENSG00000198848,ortholog_one2many,1,100
ENSMUSG00000046897,Zfp740,ZNF740,ENSG00000139651,ortholog_one2one,1,100
ENSMUSG00000057400,Ces1c,CES1,ENSG00000198848,ortholog_one2many,1,100
ENSMUSG00000037984,Neurod6,NEUROD6,ENSG00000164600,ortholog_one2one,1,100
ENSMUSG00000117119,Gm49854,,,,,
ENSMUSG00000117272,Gm49855,,,,,
ENSMUSG00000117210,Gm49857,,,,,
ENSMUSG00000029406,Pitpnm2,PITPNM2,ENSG00000090975,ortholog_one2one,1,100
ENSMUSG00000117062,Ldha-ps3,,,,,
ENSMUSG00000108063,Gm3279,,,,,
ENSMUSG00000098030,Gm6771,,,,,
ENSMUSG00000117001,Gm49858,,,,,
ENSMUSG00000117306,Gm8945,,,,,
ENSMUSG00000106989,Gm5989,,,,,
ENSMUSG00000042256,Ptchd4,PTCHD4,ENSG00000244694,ortholog_one2one,1,100
ENSMUSG00000117101,Gm8950,,,,,
ENSMUSG00000005686,Ampd3,AMPD3,ENSG00000133805,ortholog_one2one,1,100
ENSMUSG00000107032,Gm5301,,,,,
ENSMUSG00000029697,Fezf1,FEZF1,ENSG00000128610,ortholog_one2one,1,100
ENSMUSG00000106775,C130093G08Rik,,,,,
ENSMUSG00000043972,Opn5,OPN5,ENSG00000124818,ortholog_one2one,1,100
ENSMUSG00000037973,Itprid1,ITPRID1,ENSG00000180347,ortholog_one2one,1,100
ENSMUSG00000031748,Gnao1,,,,,
ENSMUSG00000051716,Apon,,,,,
ENSMUSG00000023852,Chd1,CHD1,ENSG00000153922,ortholog_one2one,1,50
ENSMUSG00000047631,Apof,APOF,ENSG00000175336,ortholog_one2one,1,100
ENSMUSG00000020186,Csrp2,CSRP2,ENSG00000175183,ortholog_one2one,1,100
ENSMUSG00000103572,Gm37115,,,,,
ENSMUSG00000081255,Gm5380,,,,,
ENSMUSG00000103186,Gm37088,,,,,
ENSMUSG00000080914,Gm7129,,,,,
ENSMUSG00000080818,Gm9434,,,,,
ENSMUSG00002074853,Scarna3a,,,,,
ENSMUSG00002076684,Gm55422,,,,,
ENSMUSG00000105399,Mir1843b,,,,,
ENSMUSG00000002930,Ppp1r17,PPP1R17,ENSG00000106341,ortholog_one2one,1,100
ENSMUSG00000103289,Gm31256,,,,,
ENSMUSG00000088616,Gm26000,,,,,
ENSMUSG00000051228,Nyx,NYX,ENSG00000188937,ortholog_one2one,1,100
ENSMUSG00000103389,Gm37757,,,,,
ENSMUSG00000020621,Rdh14,RDH14,ENSG00000240857,ortholog_one2one,1,100
ENSMUSG00000039318,Rab3gap2,RAB3GAP2,ENSG00000118873,ortholog_one2one,1,100
ENSMUSG00000001281,Itgb7,ITGB7,ENSG00000139626,ortholog_one2one,1,100
ENSMUSG00000112792,Gm38407,,,,,
ENSMUSG00000035378,Shq1,SHQ1,ENSG00000144736,ortholog_one2one,1,100
ENSMUSG00000081597,Gm14506,,,,,
ENSMUSG00000047694,Yipf6,YIPF6,ENSG00000181704,ortholog_one2one,1,100
ENSMUSG00000112127,Gm48886,,,,,
ENSMUSG00000112515,Gm4928,,,,,
ENSMUSG00000066632,Pgk1-rs7,,,,,
ENSMUSG00000111928,Gm48082,,,,,
ENSMUSG00000113620,7420701I03Rik,,,,,
ENSMUSG00002075784,Gm55570,,,,,
ENSMUSG00000084851,Gm11267,,,,,
ENSMUSG00000043673,Kcns3,KCNS3,ENSG00000170745,ortholog_one2one,1,100
ENSMUSG00000022024,Sugt1,SUGT1,ENSG00000165416,ortholog_one2one,1,50
ENSMUSG00000084357,Gm11268,,,,,
ENSMUSG00000086293,Gm11269,,,,,
ENSMUSG00000037443,Cep85,CEP85,ENSG00000130695,ortholog_one2one,1,100
ENSMUSG00000112298,Gm48088,,,,,
ENSMUSG00000112041,9530020I12Rik,,,,,
ENSMUSG00000086991,Gm15334,,,,,
ENSMUSG00000086312,Gm15336,,,,,
ENSMUSG00000082287,Gm15333,,,,,
ENSMUSG00000085289,Gm15337,,,,,
ENSMUSG00002075108,Gm55572,,,,,
ENSMUSG00000047002,Msgn1,MSGN1,ENSG00000151379,ortholog_one2one,1,100
ENSMUSG00000030801,Kat8,KAT8,ENSG00000103510,ortholog_one2one,1,100
ENSMUSG00000031751,Amfr,AMFR,ENSG00000159461,ortholog_one2one,1,100
ENSMUSG00000118199,Gm8390,,,,,
ENSMUSG00000103287,1700034J04Rik,,,,,
ENSMUSG00000055095,Spink6,SPINK6,ENSG00000178172,ortholog_one2one,1,75
ENSMUSG00000051235,Gen1,GEN1,ENSG00000178295,ortholog_one2one,1,100
ENSMUSG00000025383,Il23a,IL23A,ENSG00000110944,ortholog_one2one,1,100
ENSMUSG00000021884,Hacl1,HACL1,ENSG00000131373,ortholog_one2one,1,100
ENSMUSG00000116943,Gm18237,,,,,
ENSMUSG00000047714,Ppp1r2,PPP1R2B,ENSG00000231989,ortholog_one2many,0,0
ENSMUSG00000047714,Ppp1r2,PPP1R2,ENSG00000184203,ortholog_one2many,1,75
ENSMUSG00000082549,Gm14813,,,,,
ENSMUSG00000031216,Stard8,STARD8,ENSG00000130052,ortholog_one2one,1,100
ENSMUSG00000001288,Rarg,RARG,ENSG00000172819,ortholog_one2one,1,100
ENSMUSG00000064948,Gm23241,RNU6-1151P,ENSG00000207415,ortholog_one2one,0,
ENSMUSG00000040675,Mthfd1l,MTHFD1L,ENSG00000120254,ortholog_one2one,1,100
ENSMUSG00000079224,Gm6565,,,,,
ENSMUSG00000108019,Gm44108,,,,,
ENSMUSG00000052736,Klrc2,KLRC1,ENSG00000134545,ortholog_many2many,0,100
ENSMUSG00000061144,Spink12,,,,,
ENSMUSG00000032171,Pin1,PIN1,ENSG00000127445,ortholog_one2many,1,75
ENSMUSG00000101867,C78334,,,,,
ENSMUSG00000032119,Hinfp,HINFP,ENSG00000172273,ortholog_one2one,1,100
ENSMUSG00000110628,Marcol,MARCOL,ENSG00000248109,ortholog_one2one,0,50
ENSMUSG00000053729,Spinkl,SPINK9,ENSG00000204909,ortholog_many2many,0,0
ENSMUSG00000030800,Prss8,PRSS8,ENSG00000052344,ortholog_one2one,1,100
ENSMUSG00002076509,Gm55208,,,,,
ENSMUSG00000116617,Gm49767,,,,,
ENSMUSG00000116297,Gm49546,,,,,
ENSMUSG00000022548,Apod,APOD,ENSG00000189058,ortholog_one2one,1,50
ENSMUSG00000073573,Spink11,SPINK9,ENSG00000204909,ortholog_many2many,0,0
ENSMUSG00000083310,Gm5760,,,,,
ENSMUSG00000031217,Efnb1,EFNB1,ENSG00000090776,ortholog_one2one,1,100
ENSMUSG00000038071,Npy6r,,,,,
ENSMUSG00000117919,Gm41717,,,,,
ENSMUSG00000024471,Myot,MYOT,ENSG00000120729,ortholog_one2one,1,0
ENSMUSG00000030788,Rnf141,RNF141,ENSG00000110315,ortholog_one2one,1,100
ENSMUSG00000116973,AV205837,,,,,
ENSMUSG00000115997,Gm49404,,,,,
ENSMUSG00000012042,4930579F01Rik,C4orf17,ENSG00000138813,ortholog_one2one,1,100
ENSMUSG00000116690,Gm49736,,,,,
ENSMUSG00000046598,Bdh1,BDH1,ENSG00000161267,ortholog_one2one,1,50
ENSMUSG00000073051,Gm14812,,,,,
ENSMUSG00000031754,Nudt21,NUDT21,ENSG00000167005,ortholog_one2one,1,100
ENSMUSG00000085053,Gm14809,,,,,
ENSMUSG00000034403,Pja1,PJA1,ENSG00000181191,ortholog_one2one,1,100
ENSMUSG00000056121,Fez2,FEZ2,ENSG00000171055,ortholog_one2one,1,100
ENSMUSG00000107887,Gm43950,,,,,
ENSMUSG00000100931,Gm28085,,,,,
ENSMUSG00000103507,Gm38375,,,,,
ENSMUSG00000107427,Gm43948,,,,,
ENSMUSG00000107954,Gm43942,,,,,
ENSMUSG00000032172,Olfm2,OLFM2,ENSG00000105088,ortholog_one2one,1,100
ENSMUSG00000107806,Gm19726,,,,,
ENSMUSG00000030167,Klrc1,KLRC1,ENSG00000134545,ortholog_many2many,0,100
ENSMUSG00000099146,0610031O16Rik,,,,,
ENSMUSG00000033088,Triobp,TRIOBP,ENSG00000100106,ortholog_one2one,1,100
ENSMUSG00000055301,Adh7,ADH7,ENSG00000196344,ortholog_one2one,1,100
ENSMUSG00000082505,Gm14816,,,,,
ENSMUSG00000083682,Pcna-ps1,,,,,
ENSMUSG00000071719,Nalf2,NALF2,ENSG00000130054,ortholog_one2one,1,100
ENSMUSG00000073572,Gm10542,,,,,
ENSMUSG00000059327,Eda,EDA,ENSG00000158813,ortholog_one2one,1,100
ENSMUSG00000091519,Skor2,SKOR2,ENSG00000215474,ortholog_one2one,1,100
ENSMUSG00002075146,Snora36b,SNORA36B,ENSG00000222370,ortholog_one2one,1,
ENSMUSG00000105770,Mir664,,,,,
ENSMUSG00000103613,Gm34882,,,,,
ENSMUSG00000063558,Aox1,AOX1,ENSG00000138356,ortholog_one2one,1,100
ENSMUSG00000020608,Smc6,SMC6,ENSG00000163029,ortholog_one2one,1,100
ENSMUSG00000033009,Ogfod1,OGFOD1,ENSG00000087263,ortholog_one2one,1,100
ENSMUSG00000090000,Ier3ip1,,,,,
ENSMUSG00000025234,Arih1,ARIH1,ENSG00000166233,ortholog_one2one,1,50
ENSMUSG00002076727,Gm55849,,,,,
ENSMUSG00000030787,Lyve1,LYVE1,ENSG00000133800,ortholog_one2one,1,100
ENSMUSG00000086645,Gm15743,,,,,
ENSMUSG00002075514,Gm55577,,ENSG00000206776,ortholog_many2many,0,
ENSMUSG00002075514,Gm55577,SNORA32,ENSG00000206799,ortholog_many2many,0,
ENSMUSG00002075514,Gm55577,,ENSG00000207503,ortholog_many2many,0,
ENSMUSG00000116572,Gm49695,,,,,
ENSMUSG00000073747,Zpld2,,,,,
ENSMUSG00000116762,Gm46560,,,,,
ENSMUSG00000116793,Gm34256,,,,,
ENSMUSG00000116597,Gm536,,,,,
ENSMUSG00000025421,Hdhd2,HDHD2,ENSG00000167220,ortholog_one2one,1,100
ENSMUSG00000022770,Dlg1,DLG1,ENSG00000075711,ortholog_one2one,1,75
ENSMUSG00000036503,Rnf13,RNF13,ENSG00000082996,ortholog_one2one,1,100
ENSMUSG00000081772,Gm13131,,,,,
ENSMUSG00000048003,Catsper4,CATSPER4,ENSG00000188782,ortholog_one2one,1,100
ENSMUSG00000070371,Prss36,PRSS36,ENSG00000178226,ortholog_one2one,1,100
ENSMUSG00000022025,Cnmd,CNMD,ENSG00000136110,ortholog_one2one,1,50
ENSMUSG00000083848,Gm7309,,,,,
ENSMUSG00000076212,Mir680-1,,,,,
ENSMUSG00000107715,Gm44135,,,,,
ENSMUSG00000067610,Klri1,KLRC1,ENSG00000134545,ortholog_many2many,0,100
ENSMUSG00000067610,Klri1,KLRC3,ENSG00000205810,ortholog_many2many,0,100
ENSMUSG00000067610,Klri1,KLRC2,ENSG00000205809,ortholog_many2many,0,100
ENSMUSG00000067610,Klri1,KLRC4,ENSG00000183542,ortholog_many2many,0,100
ENSMUSG00000115740,Gm49042,,,,,
ENSMUSG00000115422,4930452G13Rik,,,,,
ENSMUSG00000076453,Mir759,,,,,
ENSMUSG00000021900,Btd,BTD,ENSG00000169814,ortholog_one2one,1,100
ENSMUSG00000043932,Klri2,KLRC1,ENSG00000134545,ortholog_many2many,0,100
ENSMUSG00000043932,Klri2,KLRC3,ENSG00000205810,ortholog_many2many,0,100
ENSMUSG00000043932,Klri2,KLRC2,ENSG00000205809,ortholog_many2many,0,100
ENSMUSG00000043932,Klri2,KLRC4,ENSG00000183542,ortholog_many2many,0,100
ENSMUSG00000048027,Rgmb,RGMB,ENSG00000174136,ortholog_one2one,1,75
ENSMUSG00000036422,Pcdh8,PCDH8,ENSG00000136099,ortholog_one2one,1,100
ENSMUSG00000028841,Cnksr1,CNKSR1,ENSG00000142675,ortholog_one2one,1,100
ENSMUSG00000035357,Pdzrn3,PDZRN3,ENSG00000121440,ortholog_one2one,1,75
ENSMUSG00000117525,Gm50034,,,,,
ENSMUSG00000116934,Gm3292,,,,,
ENSMUSG00000117180,Gm19399,,,,,
ENSMUSG00000119921,Gm25598,RNU6-716P,ENSG00000202491,ortholog_one2one,0,
ENSMUSG00000061062,Hdac1-ps,,,,,
ENSMUSG00000026153,Fam135a,FAM135A,ENSG00000082269,ortholog_one2one,1,100
ENSMUSG00000116545,Eif3s6-ps3,,,,,
ENSMUSG00000102774,Gm9748,,,,,
ENSMUSG00000116899,Gm49777,,,,,
ENSMUSG00000116839,Gm49778,,,,,
ENSMUSG00000116614,Gm46610,,,,,
ENSMUSG00000097927,Gm6999,,,,,
ENSMUSG00000023918,Adgrf4,ADGRF4,ENSG00000153294,ortholog_one2one,1,100
ENSMUSG00000090516,Rps11-ps1,,,,,
ENSMUSG00000111852,Gm33180,,,,,
ENSMUSG00000049526,Tmem202,,,,,
ENSMUSG00000039187,Fanci,FANCI,ENSG00000140525,ortholog_one2one,1,100
ENSMUSG00000095959,Gm10845,,,,,
ENSMUSG00000115190,Gm49542,,,,,
ENSMUSG00000115291,Gm18605,,,,,
ENSMUSG00000022026,Olfm4,OLFM4,ENSG00000102837,ortholog_one2one,1,100
ENSMUSG00002075237,Gm55542,,,,,
ENSMUSG00000107317,Gm19719,,,,,
ENSMUSG00000090220,Pitpnm2os1,,,,,
ENSMUSG00000025232,Hexa,HEXA,ENSG00000213614,ortholog_one2one,1,75
ENSMUSG00000115334,Gm17923,,,,,
ENSMUSG00000098125,Gm9578,,,,,
ENSMUSG00000105759,Gm42425,,,,,
ENSMUSG00000107271,BC028471,,,,,
ENSMUSG00000115036,Gm49043,,,,,
ENSMUSG00000097834,Gm26911,,,,,
ENSMUSG00000115346,Gm19120,,,,,
ENSMUSG00000025420,Katnal2,KATNAL2,ENSG00000167216,ortholog_one2one,1,100
ENSMUSG00000115716,Gm49044,,,,,
ENSMUSG00000115297,Gm49045,,,,,
ENSMUSG00000115542,Gm49046,,,,,
ENSMUSG00000115465,Cyp2c73-ps,,,,,
ENSMUSG00000108076,9530086O07Rik,,,,,
ENSMUSG00000115455,Gm41219,,,,,
ENSMUSG00000108067,Gm43953,,,,,
ENSMUSG00000115385,Gm19311,,,,,
ENSMUSG00000107448,Gm43947,,,,,
ENSMUSG00000115175,Gm18525,,,,,
ENSMUSG00000107720,Gm43946,,,,,
ENSMUSG00000115731,Gm19050,,,,,
ENSMUSG00000028840,Zfp593,ZNF593,ENSG00000142684,ortholog_one2one,1,100
ENSMUSG00000108274,Gm44169,,,,,
ENSMUSG00000115476,Gm49047,,,,,
ENSMUSG00000115825,Gm49048,,,,,
ENSMUSG00002075834,Gm55063,,,,,
ENSMUSG00000107696,Gm44171,,,,,
ENSMUSG00000115051,Gm49049,,,,,
ENSMUSG00000107738,Gm32453,,,,,
ENSMUSG00000115847,Gm49050,,,,,
ENSMUSG00000052236,Gm9871,,,,,
ENSMUSG00000039308,Ndst2,NDST2,ENSG00000166507,ortholog_one2one,1,100
ENSMUSG00000107314,Gm20488,,,,,
ENSMUSG00000116757,Gm4786,,,,,
ENSMUSG00000116864,Gm3320,,,,,
ENSMUSG00000107152,Gm43152,,,,,
